#1
#Model Thermal Loads for sample district in Houston, Texas
#First column: time in seconds (every 15 minutes)
#Second column: cooling loads in Watts (as negative numbers)
#Third column: space heating loads in Watts
#Fourth column: water heating loads in Watts
#Peak space cooling load = -421712 Watts
#Peak space heating load = 0 Watts
#Peak water heating load = 0 Watts
double tab1(35041,4)
0	0	0	0
900	0	0	0
1800	0	0	0
2700	0	0	0
3600	0	0	0
4500	0	0	0
5400	0	0	0
6300	0	0	0
7200	0	0	0
8100	0	0	0
9000	0	0	0
9900	0	0	0
10800	0	0	0
11700	0	0	0
12600	0	0	0
13500	0	0	0
14400	0	0	0
15300	0	0	0
16200	0	0	0
17100	0	0	0
18000	0	0	0
18900	0	0	0
19800	0	0	0
20700	0	0	0
21600	0	0	0
22500	0	0	0
23400	0	0	0
24300	0	0	0
25200	0	0	0
26100	0	0	0
27000	0	0	0
27900	0	0	0
28800	0	0	0
29700	0	0	0
30600	0	0	0
31500	0	0	0
32400	0	0	0
33300	0	0	0
34200	0	0	0
35100	0	0	0
36000	0	0	0
36900	0	0	0
37800	0	0	0
38700	0	0	0
39600	0	0	0
40500	0	0	0
41400	0	0	0
42300	0	0	0
43200	0	0	0
44100	0	0	0
45000	0	0	0
45900	0	0	0
46800	0	0	0
47700	0	0	0
48600	0	0	0
49500	0	0	0
50400	0	0	0
51300	0	0	0
52200	0	0	0
53100	-4.272338296	0	0
54000	-69.61080557	0	0
54900	-123.3328515	0	0
55800	-190.8577005	0	0
56700	-39.73769457	0	0
57600	0	0	0
58500	0	0	0
59400	0	0	0
60300	0	0	0
61200	0	0	0
62100	0	0	0
63000	0	0	0
63900	0	0	0
64800	0	0	0
65700	0	0	0
66600	0	0	0
67500	0	0	0
68400	0	0	0
69300	0	0	0
70200	0	0	0
71100	0	0	0
72000	0	0	0
72900	0	0	0
73800	0	0	0
74700	0	0	0
75600	0	0	0
76500	0	0	0
77400	0	0	0
78300	0	0	0
79200	0	0	0
80100	0	0	0
81000	0	0	0
81900	0	0	0
82800	0	0	0
83700	0	0	0
84600	0	0	0
85500	0	0	0
86400	0	0	0
87300	0	0	0
88200	0	0	0
89100	0	0	0
90000	0	0	0
90900	0	0	0
91800	0	0	0
92700	0	0	0
93600	0	0	0
94500	0	0	0
95400	0	0	0
96300	0	0	0
97200	0	0	0
98100	0	0	0
99000	0	0	0
99900	0	0	0
100800	0	0	0
101700	0	0	0
102600	0	0	0
103500	0	0	0
104400	0	0	0
105300	0	0	0
106200	0	0	0
107100	0	0	0
108000	0	0	0
108900	0	0	0
109800	0	0	0
110700	0	0	0
111600	0	0	0
112500	0	0	0
113400	0	0	0
114300	0	0	0
115200	0	0	0
116100	0	0	0
117000	0	0	0
117900	0	0	0
118800	0	0	0
119700	0	0	0
120600	0	0	0
121500	0	0	0
122400	0	0	0
123300	0	0	0
124200	0	0	0
125100	0	0	0
126000	0	0	0
126900	0	0	0
127800	0	0	0
128700	0	0	0
129600	0	0	0
130500	0	0	0
131400	0	0	0
132300	0	0	0
133200	0	0	0
134100	0	0	0
135000	0	0	0
135900	0	0	0
136800	0	0	0
137700	0	0	0
138600	0	0	0
139500	0	0	0
140400	0	0	0
141300	0	0	0
142200	0	0	0
143100	0	0	0
144000	0	0	0
144900	0	0	0
145800	0	0	0
146700	0	0	0
147600	0	0	0
148500	0	0	0
149400	0	0	0
150300	0	0	0
151200	0	0	0
152100	0	0	0
153000	0	0	0
153900	0	0	0
154800	0	0	0
155700	0	0	0
156600	0	0	0
157500	0	0	0
158400	0	0	0
159300	0	0	0
160200	0	0	0
161100	0	0	0
162000	0	0	0
162900	0	0	0
163800	0	0	0
164700	0	0	0
165600	0	0	0
166500	0	0	0
167400	0	0	0
168300	0	0	0
169200	0	0	0
170100	0	0	0
171000	0	0	0
171900	0	0	0
172800	0	0	0
173700	0	0	0
174600	0	0	0
175500	0	0	0
176400	0	0	0
177300	0	0	0
178200	0	0	0
179100	0	0	0
180000	0	0	0
180900	0	0	0
181800	0	0	0
182700	0	0	0
183600	0	0	0
184500	0	0	0
185400	0	0	0
186300	0	0	0
187200	0	0	0
188100	0	0	0
189000	0	0	0
189900	0	0	0
190800	0	0	0
191700	0	0	0
192600	0	0	0
193500	0	0	0
194400	0	0	0
195300	0	0	0
196200	0	0	0
197100	0	0	0
198000	0	0	0
198900	0	0	0
199800	0	0	0
200700	0	0	0
201600	0	0	0
202500	0	0	0
203400	0	0	0
204300	0	0	0
205200	0	0	0
206100	0	0	0
207000	0	0	0
207900	0	0	0
208800	0	0	0
209700	0	0	0
210600	0	0	0
211500	0	0	0
212400	0	0	0
213300	0	0	0
214200	0	0	0
215100	0	0	0
216000	0	0	0
216900	0	0	0
217800	0	0	0
218700	0	0	0
219600	0	0	0
220500	0	0	0
221400	0	0	0
222300	0	0	0
223200	0	0	0
224100	0	0	0
225000	0	0	0
